,Unnamed: 0,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
220,888,37,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1709.134919,525181.548785,3836.57413926,2774447.26568,0.063331970688,0.00271381904554,-0.0988704487223,6598.95231938,26.4007121606,37.0827788562,-242.129948089,10400.2485128,97.495602135,585.613516346,-3.05551519358,795.900601934,45.3633146649,299.012347607,3.95251745037,468.116683602
221,4176,74,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2775.89805652,727803.341143,5969.49633221,1555830.36848,0.110839465237,0.00470638071829,8.03927316339,1356.81678265,26.9036474965,36.6059748209,-68.5656661622,3271.25153898,62.3482504496,707.030934055,24.2631920294,691.151438892,53.7653751132,389.612540817,-1.91112086758,241.092482184
222,6720,80,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",972.712354159,93951.1890629,1909.32742097,1048776.34776,0.0315130662548,0.000126717915279,-24.1985363786,25471.9260478,16.0010125124,14.1635290505,-549.775010622,7702.00545222,157.000747254,1523.24698566,6.53366582347,544.143659071,34.4623144977,74.5911583565,13.2913325541,64.8693585084
223,19896,29,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2988.57290358,672382.636338,6918.63485647,2595104.34245,0.111512460635,0.00304102992791,8.70780589911,944.544636861,21.3411974789,25.1026056614,-40.5634023995,3089.55913012,73.480583531,680.070207712,22.6432626543,387.586164937,12.3542515377,237.321692478,14.8567706258,123.365853819
224,2328,97,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2007.17258771,306119.688015,4137.12090071,1094139.81443,0.0940312348595,0.00172915478178,-4.78771422122,3008.53969357,15.762513122,11.5652559405,-142.730175773,4068.68408329,103.132831437,414.503066313,-15.232539025,535.583800547,38.2778057088,313.043288562,-12.9443279947,142.493354438
225,19104,96,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2494.73929572,441835.712552,5106.59077489,1249365.05807,0.128302143895,0.0035587409511,7.58356060026,1622.32796688,24.0751182421,25.7630745662,-51.5216058813,2996.20004264,86.1189229375,733.827376915,-20.2811045858,664.025879174,59.041446394,447.909274333,-10.8992669004,184.702978299
226,1152,48,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2672.30751013,834841.603607,5605.67700763,2027783.09586,0.111108209181,0.00503945781737,3.7340211858,2296.06894435,21.5272057447,27.1525709751,-123.821357216,3870.8206225,66.2381884955,1023.77461373,8.16315029417,476.279602388,49.791421689,294.360219487,8.52941254565,227.807914433
227,13632,68,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2514.19256386,176040.217225,5248.21748955,473138.038692,0.135101365673,0.00152414105688,-2.04164926979,2230.34128118,21.859116651,16.3365477183,-113.161072305,1592.15499339,88.6790216831,316.192574804,-8.90991737746,228.069018342,49.4499015144,139.813470474,-34.580792708,123.136118938
228,11928,97,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1559.93861836,582484.211238,3174.63679824,1936938.32962,0.067046693314,0.00271622685972,3.26681906447,3781.05561231,26.8862436358,26.997591535,-148.583023395,3745.67197073,126.867928995,993.76125085,-19.4741343459,533.210769872,52.7743684111,184.530543445,8.58997309294,215.344444405
229,14088,87,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1442.97242989,387776.909502,3085.14881223,2198518.24488,0.0509247062742,0.00115647198625,1.75813811297,3793.65574593,23.4021884739,25.999548622,-155.381299782,3072.67413891,125.606209386,803.625740759,1.59363364557,493.50646227,45.8077875652,356.445077958,0.857140354665,261.712523174
230,3744,56,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2354.13656027,354618.348851,5174.28682549,1257253.91338,0.0699513989826,0.0010989737111,7.69565866538,1752.81148433,26.8154301223,22.1654014747,-101.135886873,2876.60282527,72.40848989,442.590717759,-2.3829139677,495.26155429,46.1168694228,219.348050758,5.59164844544,152.265936838
231,2760,15,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2395.37606945,283914.086957,5280.76768032,949681.635229,0.116047420058,0.00252508661178,3.73691998863,1805.17146691,19.1673132752,13.9416466437,-81.8014994331,2107.40719438,94.7785078673,425.410644369,-16.2935849829,261.951722138,40.4944777388,171.494530071,-12.2698257903,121.370292945
232,20400,50,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3046.46479503,1378606.17345,6630.51559093,3869019.46299,0.11855317345,0.00775373015064,6.75927024639,1501.71910698,25.020294839,28.3603303607,-78.2315358146,4133.69459753,65.9826839738,1108.71372373,24.6486198082,937.866702961,25.7060076385,362.982927637,13.8793742772,232.250105105
233,4128,72,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1815.76579183,731811.20643,3994.39248728,4776574.95681,0.0511215328246,0.00181780720637,7.74342627166,2621.71147296,26.4998182781,34.3789417347,-117.931780321,4452.1367734,102.432039491,1208.60820851,20.7933774151,554.986746286,37.0015023196,281.622002058,24.420093595,253.834163984
234,19080,95,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2442.893699,252908.859476,5188.14986828,829086.844028,0.120767472141,0.0023587056827,8.58022261917,1287.76783808,26.3872641987,30.889673457,-35.1168988069,1234.59757916,94.2463421774,311.658040925,-24.3115413683,194.548480503,43.2529087111,119.107972115,-16.3920764844,100.108873451
235,19344,6,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2124.89644797,726573.390796,4978.02586755,3622438.48278,0.0676208969234,0.00271437635746,2.55547060534,3544.02168822,23.4512350009,26.4803549995,-169.187287098,4911.00791065,94.6584450433,579.417273074,24.546535068,352.838940389,27.4515326776,180.110182644,11.6344446469,62.0421432933
236,20136,39,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3934.30890725,1101256.31694,8524.76142351,1728328.9503,0.187085528706,0.0106965954957,10.5532242288,817.653339816,21.2314888859,21.8981161158,-19.5196916162,4043.2409102,51.924358426,610.356474556,37.0331840474,672.678370517,13.1637155562,367.78885641,14.6125217181,264.159275736
237,14208,92,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",917.842470364,523832.38826,1597.95563454,2290628.07005,0.0323018865068,0.00160392315841,-4.93490112826,10923.1522331,20.8996678979,29.0426499214,-332.674872897,7273.3606855,128.000000977,966.703464473,29.0109813717,1189.69810398,41.8442245637,304.777667895,31.2779726125,228.073123206
238,12144,6,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1458.4852317,438595.455397,2795.26849791,1625110.8119,0.0728950914486,0.00190613531291,-7.93310013983,5465.24157722,24.7483512047,45.753790456,-190.413000171,9621.96862508,130.28795333,1937.8288766,-36.281952944,1307.32289948,32.963734447,479.8075719,11.117755508,1086.08584934
239,10464,36,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1825.36490295,573287.338739,3646.13883085,2286707.52401,0.0845915092054,0.0037193267972,-15.1807416148,10419.5266121,25.7015117228,24.5479201552,-340.104500641,6886.67684649,97.8849136748,1127.40953273,-9.54867586057,676.327096406,51.0562292891,292.931278877,7.88155491951,303.68627039
240,7128,97,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1493.86719391,92359.6268342,2780.15352471,338700.988646,0.0858720173207,0.000918648926643,-11.7245310304,7370.38622974,13.502954485,14.0800625976,-280.723304883,1135.152595,122.747811454,229.90021465,-14.389439344,169.317935701,26.839757743,37.4388058256,1.3714729833,62.6766681706
241,6048,52,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2412.6829516,421606.123198,4997.03017124,2202775.81244,0.127016336604,0.0023366309655,-9.37581869943,4122.19901286,18.9326182541,36.4774828077,-185.930689887,9414.54890084,86.6819121023,930.884615149,-15.6676760242,592.921625881,14.7546899935,110.582373659,-2.24443567527,98.5094620339
242,21600,0,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2295.77258126,900969.818273,4884.13943269,3897929.795,0.0961948128634,0.00704051966579,2.23805269622,2266.07087631,18.022094107,25.142395815,-111.432015052,4385.80420783,94.082664561,1435.65254902,12.5158656901,567.824076575,16.7480060277,199.799225775,8.17798822197,156.219142298
243,19440,10,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1903.3005515,759729.745737,4197.05498274,4024956.68394,0.0662926962209,0.00223258377647,7.91569292128,2412.63599389,24.4150493773,25.9072571472,-110.968272809,4657.83048702,102.995831294,1110.30111782,10.9102848059,263.370115392,34.3078378925,256.273072324,22.3334400445,124.408857973
244,18432,68,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2301.60532832,207722.151838,4595.89497411,741765.528433,0.130679960029,0.00176011903019,1.88075783362,2604.5655268,18.2908512998,13.9593763141,-99.9452887949,3820.09739367,106.426459659,493.826237724,-40.7485801772,280.624769977,52.7320116115,138.452396738,-20.7635783719,223.698477467
245,16800,0,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3274.3100871,268848.12009,6407.62189998,1690308.14563,0.182967311652,0.00220065961971,6.01946229496,707.842628221,15.3679461162,11.8263983247,-52.8960114267,350.426741671,50.0757987469,197.372876773,-11.4756046754,260.635252566,46.3526385059,221.335754852,6.56556412355,116.398146658
246,19728,22,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3205.20139469,838487.156296,7018.4721339,2460622.78393,0.141296859859,0.00695666502706,6.96790616707,987.306187813,23.4457518259,23.2226860461,-45.7759202313,4337.38608511,65.307254876,577.508025627,12.9407831953,453.51872881,14.5101601041,262.476512442,7.06036738351,113.14027243
247,10872,53,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2268.18772132,234555.156324,4952.31956305,908148.8685,0.107792817345,0.00112999566837,2.13663488516,1981.29436778,20.0827655413,19.9879765559,-84.7894326896,1390.39085382,101.059685566,311.275981468,-16.0488151577,153.026000789,51.7968821114,174.69397421,-17.0892127418,126.011970609
248,12864,36,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1246.66781945,264124.879041,2619.11354242,3030923.51415,0.0368656128876,0.000349023822523,-8.87061093028,4743.59651694,36.1805578341,28.013463483,-200.23845207,2882.69485321,116.35975063,485.449100816,18.1200359344,198.890062389,25.3446158079,289.204160304,0.32361164284,180.671242984
249,17688,37,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2293.08539099,175908.414338,4819.815248,562372.157244,0.123718734859,0.00170831248835,3.8578656775,1955.27429813,18.7811056596,14.1129276341,-79.0457164728,329.929655697,106.806977035,219.603026068,-38.8089823054,133.928523246,39.8467556974,63.3699932049,-26.7763264064,44.6256812148
250,17472,28,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2789.17193203,142120.512644,5344.7663631,637413.944444,0.179931262112,0.00132291012018,4.19816187717,1273.86167113,19.3470282705,12.8921770946,-28.0937695961,180.475443888,84.0266863191,199.996835237,-43.7123179323,176.356630102,47.9930800763,69.3802628265,-22.444604522,52.2287740622
251,5784,41,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1328.89379602,109967.929794,2461.32023301,367197.491333,0.0787427325581,0.00114939588544,-22.7443253451,11807.6820128,16.9791418668,13.8932414476,-368.33200509,5207.13100286,124.299936306,468.281740379,-31.5958064965,426.989181823,17.643623707,178.624890117,2.3102596521,173.409001722
252,16872,3,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2751.12392138,155376.706419,5233.2360556,420431.353447,0.166581501332,0.00223680585345,6.56246328162,1311.96659095,17.8880607399,13.9120406253,-42.9924870541,406.13987275,75.4299614724,234.423719941,-47.8328010368,192.070080128,52.9996345998,82.6409266697,-12.338079461,74.4860563582
253,22752,48,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2615.29716571,342694.999964,4982.02369867,1151796.61433,0.154276813832,0.00332967307632,1.5224695999,2228.01333402,22.4846086789,22.1466306157,-105.014136901,2460.07862375,80.2532898958,470.704861607,-41.12186645,520.100377719,54.0399383121,220.931562565,-8.38351178097,155.170867228
254,11184,66,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1699.47037142,107126.074481,3238.46855696,586827.193561,0.0986945100533,0.000692105552739,2.26835422458,2864.56654162,23.462993857,19.298328466,-102.53797641,1930.91487704,135.764488927,364.99047202,-46.8599823011,225.455290738,32.7382966238,195.416333981,-11.1153103603,132.867162105
255,5904,46,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1879.14419073,85646.4071437,3634.87145712,469251.78471,0.111624500363,0.000604609137766,-0.64667283226,1871.04394539,17.2049309676,16.7816597705,-85.1651518446,544.849423817,118.398876541,373.756594576,-31.4708386283,72.9968775047,20.2790754082,38.6067853282,-4.4032621418,51.3454325476
256,8352,48,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1646.26947141,118558.519098,3183.80927507,507485.948595,0.0852580698886,0.000783190488113,1.31599364656,2640.2493279,27.2657554361,22.7757327897,-93.3652056706,1344.89197979,137.510355112,517.271205225,-45.1309425369,158.587387069,37.8582454601,154.776211045,-9.444159082,142.253670705
257,6864,86,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1356.78368599,221106.101034,2497.60117642,1055893.51809,0.0768736373547,0.00101034759809,-14.9317442219,8613.53044193,19.8795233546,22.8400070826,-283.304506933,5394.1660979,159.578244195,1290.63251557,-29.524605358,164.702770838,18.5623362342,101.047178163,-9.9211023524,111.841143258
258,5592,33,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1128.26996385,125089.699006,2165.6977312,636456.186146,0.0543335907219,0.000680475328542,-23.6898444006,15570.4055725,17.2213594058,20.512118482,-429.138308909,7334.11558226,120.718510096,1456.35270698,-1.64973592179,691.547891248,17.9606324886,72.6329083811,7.73224923279,161.590697466
259,2304,96,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1627.73239523,511261.899083,3181.83122502,1428621.94814,0.0793142865795,0.00410534710102,2.97123502446,4530.17573414,18.2493150567,26.2970103768,-167.112157716,6877.07894247,116.707130335,751.156638196,-44.1490541516,900.607836056,70.486343731,230.61112582,2.35020910547,391.439247075
260,12648,27,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1390.29538728,199625.20704,2809.94112237,541132.861833,0.0721342811289,0.00252937857674,-4.78830782251,6170.76816381,18.5632292495,26.9960894871,-228.24940483,2824.43352648,130.416437352,687.385578619,-23.2401822724,927.339716642,70.0868844447,395.105737019,1.15681468507,182.060018311
261,13848,77,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2206.5967526,184478.116398,4656.9057163,1091956.39395,0.111418589511,0.00114231677391,7.90757267994,1513.29861248,20.1335288633,27.3734583475,-28.991038953,1957.18419675,104.540328461,307.726338524,-30.9709207723,308.287209834,38.1306573633,108.983412638,-7.99476407383,133.696144592
262,12456,19,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1194.842714,249955.724529,2233.91124637,1210056.39002,0.0587432624758,0.00180092080626,-3.63022549192,6667.81679528,16.5203510714,25.6943261181,-236.742905407,5587.67872065,138.419668141,538.069350003,-4.87966694292,1169.14099238,47.5964931956,312.826397667,5.18000354051,468.510026301
263,11880,95,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1552.20858555,401909.800114,3212.52021257,1360005.73816,0.0667351774467,0.00332063290572,2.52495929514,3124.62115276,25.5136256529,23.8671578807,-124.903718241,2612.3513739,127.535340005,710.42057724,-23.3717374541,313.919151712,47.3160261732,208.111705531,0.542059682323,232.709420943
264,7680,20,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2188.8110954,320317.277026,4434.12887218,1392957.40092,0.117631116764,0.00257746179089,2.51363682281,1943.52920377,17.671632382,9.93810189251,-56.8869605175,2024.11953597,115.179416597,503.02665123,-30.4201515195,312.008826526,37.1979704147,116.396359834,-21.9881192571,142.671849846
265,19680,20,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3488.19569227,668198.685327,7444.69601653,1700878.8079,0.179827928173,0.00672613193851,7.70319379924,610.840229759,19.8509062465,34.4938990415,13.6400318772,3278.13556977,58.1526266609,395.066197131,-2.25308007533,311.511297398,5.0097799792,190.858323854,8.11130470441,125.936626483
266,14952,23,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1986.12429878,216734.274903,4312.6832758,1093446.14458,0.0797692587209,0.000881273031708,-2.39498570016,4043.80815693,20.474263607,22.5304461064,-188.092622637,1629.75289389,98.6815741941,539.797222263,-11.2914540165,175.450563719,47.2116577322,88.5962870143,-20.3158354405,64.3622852633
267,13992,83,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2314.02199596,144290.139709,5034.17911973,445249.535402,0.117897589632,0.0013157810909,9.47000986997,1293.6723451,22.0025299221,31.8302257971,-19.9229358512,969.176807823,98.9136281763,152.889144108,-24.4812823403,181.833316121,49.6017223928,58.3965256534,-16.1852449988,50.9760724625
268,11856,94,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1475.20832728,343807.410989,3109.21926099,1535764.9325,0.0629311258479,0.000972312610243,5.66197569347,2941.54293274,25.6711007158,26.5885927205,-104.408982952,2097.92395419,136.345964904,881.678138197,-20.8994482098,377.339255963,52.8702641858,212.386085665,2.0575863684,197.422335947
269,11544,81,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2099.73716821,394151.423537,4412.06985828,1754797.43939,0.100891775678,0.0023353598661,3.99306045447,1987.4473591,23.6301552868,29.9236833682,-74.1140718771,2217.12050076,107.686190918,573.216460529,-21.2039009675,304.476926566,47.276155468,254.656413652,-5.93755937687,224.742886673
270,8976,74,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2141.18467418,202371.443864,4833.38617369,647759.205196,0.0911431837452,0.00102468996307,5.95276747078,2015.30530118,18.1622056262,20.704136522,-83.3189890131,2066.61264924,103.853351551,295.959130664,-13.9417988902,182.022287184,56.8758431831,94.0252399526,-14.4262121655,64.3892578733
271,13824,76,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2645.37721131,186545.12784,5611.91162109,579883.29216,0.136393986192,0.00268122453657,7.41625187927,1288.62587948,19.1624365686,26.0831314652,-52.6412924903,1344.47512037,74.4373926486,221.96355541,-18.6759570596,219.730181689,56.3313072812,112.53475707,-3.94843516496,128.051952732
272,20472,53,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2639.88579394,1033904.60637,5623.03710938,4211533.2547,0.107114901284,0.00942007093259,-20.4832765586,2624.88018793,21.2802590571,61.702552348,-145.826688545,4419.97555844,62.5502781641,1653.04591391,-23.2251195348,1781.16382003,-18.8392585478,544.238424692,-14.8183212117,453.225975653
273,19464,11,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2201.20577749,561563.230864,4628.69555096,3157613.9784,0.0871317072432,0.00285893460606,-17.8448099951,5387.69343865,19.8031864976,22.2603383457,-240.616075307,2776.75612998,97.108890462,985.639084,0.43229768871,432.799788113,-0.264617960869,352.244937984,-10.4882692178,200.099394184
274,15336,39,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1312.03403238,144868.515122,2726.50413336,710707.638328,0.0765931595203,0.00114094244675,-2.75823851112,6942.5525614,15.6524243483,24.4756540387,-237.105866526,5126.67781736,146.857285234,242.438532457,-24.4905362331,549.477646601,64.2829572353,198.199996123,-10.8653076084,330.128212424
275,23400,75,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2690.332534,218768.223955,5775.64742687,618062.684488,0.129890004239,0.00187952032757,2.79613450795,1872.84219577,23.5473982942,19.1289126767,-91.8803096468,1467.36010596,86.3091110419,264.296162485,-17.3290692162,264.051492716,43.1266362148,114.058716428,-18.3614138396,107.537821147
276,15840,60,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1428.39529977,177855.978186,2731.06116007,1411146.98803,0.0524209665698,0.000434209864183,-2.47959669813,4427.00650653,19.8203780733,15.9466431427,-190.310911884,2351.94539398,129.509200325,557.665223414,-7.87392177873,440.189453352,20.686043763,198.531893063,2.15691562123,63.972955314
277,14736,14,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1171.50183296,167492.805208,2018.31213663,624517.207232,0.0649467054264,0.00116114687514,-20.1067474152,11624.3572021,16.5606211559,18.7261122918,-358.329237394,5195.91998053,137.979470527,1002.80381593,-10.969002345,561.168594044,20.8271092523,345.769514117,1.98195024173,138.783355582
